depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,rejected_cancellation_demands,cancelled_demands,num_cancellation_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-07-31,CAPACITY_CONSTRAINT_DRIVER_BREAKS,164,129,2,0,33,33,0.9847328244274809,32,102,473.329882144928,9298.828939895528,2884.1560977074632,1.138031191407409,197,57,74,0.4351145038167939,Gurobi.Optimizer
VLP Ludwigslust,2025-08-01,CAPACITY_CONSTRAINT_DRIVER_BREAKS,164,123,0,0,41,41,1.0,35,102,199.78920817375183,9517.269934838976,2964.320550219073,1.1694846407074684,205,61,62,0.4959349593495935,Gurobi.Optimizer
VLP Ludwigslust,2025-08-02,CAPACITY_CONSTRAINT_DRIVER_BREAKS,103,84,1,0,18,18,0.9882352941176471,24,102,53.75414323806763,5754.388680890648,1645.2117370559083,1.1920978712021864,121,35,50,0.4117647058823529,Gurobi.Optimizer
VLP Ludwigslust,2025-08-03,CAPACITY_CONSTRAINT_DRIVER_BREAKS,65,43,0,0,22,22,1.0,15,102,32.943037033081055,3984.538922410181,1080.69974144175,1.2073040907288148,87,25,18,0.5813953488372093,Gurobi.Optimizer
VLP Ludwigslust,2025-08-04,CAPACITY_CONSTRAINT_DRIVER_BREAKS,121,94,0,0,27,27,1.0,22,102,499.3324522972107,7393.48881098149,2542.085697563048,1.1309311855732114,148,49,45,0.5212765957446809,Gurobi.Optimizer
VLP Ludwigslust,2025-08-05,CAPACITY_CONSTRAINT_DRIVER_BREAKS,134,96,3,0,35,35,0.9696969696969697,23,102,76.42649912834167,7896.96192028742,3153.3659308846804,1.0707620059530567,169,49,50,0.494949494949495,Gurobi.Optimizer
VLP Ludwigslust,2025-08-06,CAPACITY_CONSTRAINT_DRIVER_BREAKS,140,103,0,0,37,37,1.0,21,102,106.95462036132812,6984.464711917643,2168.3998027879234,1.1144591742347223,177,63,40,0.6116504854368932,Gurobi.Optimizer
VLP Ludwigslust,2025-08-07,CAPACITY_CONSTRAINT_DRIVER_BREAKS,141,111,1,0,29,29,0.9910714285714286,24,102,132.24638962745667,8009.298922603715,2961.3488799499873,1.103778737964095,170,62,50,0.5535714285714286,Gurobi.Optimizer
VLP Ludwigslust,2025-08-08,CAPACITY_CONSTRAINT_DRIVER_BREAKS,148,111,2,0,35,35,0.9823008849557522,27,102,188.93725538253784,7620.320888636991,2403.5232831120884,1.0286566782828424,183,53,60,0.4690265486725664,Gurobi.Optimizer
VLP Ludwigslust,2025-08-09,CAPACITY_CONSTRAINT_DRIVER_BREAKS,101,67,2,0,32,32,0.9710144927536232,23,102,121.64641904830933,5963.458121229147,1766.2180345194956,1.082070058131042,133,34,35,0.4927536231884058,Gurobi.Optimizer
VLP Ludwigslust,2025-08-10,CAPACITY_CONSTRAINT_DRIVER_BREAKS,64,42,0,0,22,22,1.0,15,102,28.04407024383545,3786.5213039094124,1324.5419117728081,0.9534106464096254,86,25,17,0.5952380952380952,Gurobi.Optimizer
VLP Ludwigslust,2025-08-11,CAPACITY_CONSTRAINT_DRIVER_BREAKS,112,85,1,0,26,26,0.9883720930232558,21,102,65.8797926902771,6957.346920989472,2230.540513771646,0.9538323322165337,138,52,34,0.6046511627906976,Gurobi.Optimizer
VLP Ludwigslust,2025-08-12,CAPACITY_CONSTRAINT_DRIVER_BREAKS,122,91,2,1,28,29,0.978494623655914,20,102,91.38472747802734,7441.565752383138,2781.458072176143,0.9536053292892159,150,49,44,0.5268817204301075,Gurobi.Optimizer
VLP Ludwigslust,2025-08-13,CAPACITY_CONSTRAINT_DRIVER_BREAKS,123,101,0,0,22,22,1.0,26,102,80.56640911102295,8064.219569158953,2953.1184623052386,1.1538459269257908,145,47,54,0.46534653465346537,Gurobi.Optimizer
VLP Ludwigslust,2025-08-14,CAPACITY_CONSTRAINT_DRIVER_BREAKS,123,91,1,0,31,31,0.9891304347826086,24,102,71.0465075969696,7625.022479719341,2644.6820735240512,1.0939634641289557,154,42,50,0.45652173913043476,Gurobi.Optimizer
VLP Ludwigslust,2025-08-15,CAPACITY_CONSTRAINT_DRIVER_BREAKS,126,80,2,1,43,44,0.975609756097561,0,102,110.6282160282135,0.0,0.0,0.0,169,41,41,0.5,Gurobi.Optimizer
